"ROI","Mean","Channel","Frame","Time","Sensor_Name","ROI_Name"
6,6.747,1,353,1056,"GFP","background"
1,61.479,2,353,1056,"RFP","Airpore Old 1"
2,51.711,2,353,1056,"RFP","Airpore Old 2"
3,44.958,2,353,1056,"RFP","Airpore Old 3"
4,25.385,2,353,1056,"RFP","Airpore Medium 1"
5,63.903,2,353,1056,"RFP","Airpore Medium 2"
6,46.167,2,353,1056,"RFP","background"
1,5.673,1,354,1059,"GFP","Airpore Old 1"
2,6.252,1,354,1059,"GFP","Airpore Old 2"
3,8.305,1,354,1059,"GFP","Airpore Old 3"
4,3.804,1,354,1059,"GFP","Airpore Medium 1"
5,7.87,1,354,1059,"GFP","Airpore Medium 2"
6,6.728,1,354,1059,"GFP","background"
1,60.588,2,354,1059,"RFP","Airpore Old 1"
2,51.873,2,354,1059,"RFP","Airpore Old 2"
3,44.26,2,354,1059,"RFP","Airpore Old 3"
4,25.105,2,354,1059,"RFP","Airpore Medium 1"
5,63.385,2,354,1059,"RFP","Airpore Medium 2"
6,45.685,2,354,1059,"RFP","background"
1,5.756,1,355,1062,"GFP","Airpore Old 1"
2,6.32,1,355,1062,"GFP","Airpore Old 2"
3,8.283,1,355,1062,"GFP","Airpore Old 3"
4,3.816,1,355,1062,"GFP","Airpore Medium 1"
5,7.743,1,355,1062,"GFP","Airpore Medium 2"
6,6.72,1,355,1062,"GFP","background"
1,60.438,2,355,1062,"RFP","Airpore Old 1"
2,52.136,2,355,1062,"RFP","Airpore Old 2"
3,43.655,2,355,1062,"RFP","Airpore Old 3"
4,25.057,2,355,1062,"RFP","Airpore Medium 1"
5,63.028,2,355,1062,"RFP","Airpore Medium 2"
6,45.551,2,355,1062,"RFP","background"
1,5.541,1,356,1065,"GFP","Airpore Old 1"
2,6.23,1,356,1065,"GFP","Airpore Old 2"
3,8.093,1,356,1065,"GFP","Airpore Old 3"
4,3.779,1,356,1065,"GFP","Airpore Medium 1"
5,7.671,1,356,1065,"GFP","Airpore Medium 2"
6,6.779,1,356,1065,"GFP","background"
1,60.902,2,356,1065,"RFP","Airpore Old 1"
2,51.576,2,356,1065,"RFP","Airpore Old 2"
3,44.114,2,356,1065,"RFP","Airpore Old 3"
4,24.998,2,356,1065,"RFP","Airpore Medium 1"
5,62.934,2,356,1065,"RFP","Airpore Medium 2"
6,45.53,2,356,1065,"RFP","background"
1,5.457,1,357,1068,"GFP","Airpore Old 1"
2,6.27,1,357,1068,"GFP","Airpore Old 2"
3,8.287,1,357,1068,"GFP","Airpore Old 3"
4,3.79,1,357,1068,"GFP","Airpore Medium 1"
5,7.622,1,357,1068,"GFP","Airpore Medium 2"
6,6.751,1,357,1068,"GFP","background"
1,60.866,2,357,1068,"RFP","Airpore Old 1"
2,52.178,2,357,1068,"RFP","Airpore Old 2"
3,44.544,2,357,1068,"RFP","Airpore Old 3"
4,25.18,2,357,1068,"RFP","Airpore Medium 1"
5,63.512,2,357,1068,"RFP","Airpore Medium 2"
6,45.829,2,357,1068,"RFP","background"
1,5.739,1,358,1071,"GFP","Airpore Old 1"
2,6.42,1,358,1071,"GFP","Airpore Old 2"
3,8.274,1,358,1071,"GFP","Airpore Old 3"
4,3.949,1,358,1071,"GFP","Airpore Medium 1"
5,7.908,1,358,1071,"GFP","Airpore Medium 2"
6,6.663,1,358,1071,"GFP","background"
1,60.629,2,358,1071,"RFP","Airpore Old 1"
2,51.504,2,358,1071,"RFP","Airpore Old 2"
3,44.25,2,358,1071,"RFP","Airpore Old 3"
4,25.47,2,358,1071,"RFP","Airpore Medium 1"
5,63.77,2,358,1071,"RFP","Airpore Medium 2"
6,46.036,2,358,1071,"RFP","background"
1,5.665,1,359,1074,"GFP","Airpore Old 1"
2,6.107,1,359,1074,"GFP","Airpore Old 2"
3,8.303,1,359,1074,"GFP","Airpore Old 3"
4,3.813,1,359,1074,"GFP","Airpore Medium 1"
5,8.019,1,359,1074,"GFP","Airpore Medium 2"
6,6.768,1,359,1074,"GFP","background"
1,61.471,2,359,1074,"RFP","Airpore Old 1"
2,51.769,2,359,1074,"RFP","Airpore Old 2"
3,43.624,2,359,1074,"RFP","Airpore Old 3"
4,24.934,2,359,1074,"RFP","Airpore Medium 1"
5,63.79,2,359,1074,"RFP","Airpore Medium 2"
6,45.412,2,359,1074,"RFP","background"
1,5.697,1,360,1077,"GFP","Airpore Old 1"
2,6.298,1,360,1077,"GFP","Airpore Old 2"
3,8.574,1,360,1077,"GFP","Airpore Old 3"
4,3.643,1,360,1077,"GFP","Airpore Medium 1"
5,7.797,1,360,1077,"GFP","Airpore Medium 2"
6,6.718,1,360,1077,"GFP","background"
1,61.355,2,360,1077,"RFP","Airpore Old 1"
2,51.396,2,360,1077,"RFP","Airpore Old 2"
3,44.993,2,360,1077,"RFP","Airpore Old 3"
4,25.037,2,360,1077,"RFP","Airpore Medium 1"
5,64.273,2,360,1077,"RFP","Airpore Medium 2"
6,45.776,2,360,1077,"RFP","background"
1,5.774,1,361,1080,"GFP","Airpore Old 1"
2,6.24,1,361,1080,"GFP","Airpore Old 2"
3,8.29,1,361,1080,"GFP","Airpore Old 3"
4,3.722,1,361,1080,"GFP","Airpore Medium 1"
5,7.749,1,361,1080,"GFP","Airpore Medium 2"
6,6.704,1,361,1080,"GFP","background"
1,60.711,2,361,1080,"RFP","Airpore Old 1"
2,51.708,2,361,1080,"RFP","Airpore Old 2"
3,44.068,2,361,1080,"RFP","Airpore Old 3"
4,25.323,2,361,1080,"RFP","Airpore Medium 1"
5,63.305,2,361,1080,"RFP","Airpore Medium 2"
6,46.099,2,361,1080,"RFP","background"
1,5.789,1,362,1083,"GFP","Airpore Old 1"
2,6.362,1,362,1083,"GFP","Airpore Old 2"
3,8.201,1,362,1083,"GFP","Airpore Old 3"
4,3.638,1,362,1083,"GFP","Airpore Medium 1"
5,7.969,1,362,1083,"GFP","Airpore Medium 2"
6,6.605,1,362,1083,"GFP","background"
1,61.268,2,362,1083,"RFP","Airpore Old 1"
2,50.858,2,362,1083,"RFP","Airpore Old 2"
3,44.257,2,362,1083,"RFP","Airpore Old 3"
4,25.235,2,362,1083,"RFP","Airpore Medium 1"
5,62.859,2,362,1083,"RFP","Airpore Medium 2"
6,45.987,2,362,1083,"RFP","background"
1,5.689,1,363,1086,"GFP","Airpore Old 1"
2,6.21,1,363,1086,"GFP","Airpore Old 2"
3,8.404,1,363,1086,"GFP","Airpore Old 3"
4,3.771,1,363,1086,"GFP","Airpore Medium 1"
5,8.046,1,363,1086,"GFP","Airpore Medium 2"
6,6.8,1,363,1086,"GFP","background"
1,61.201,2,363,1086,"RFP","Airpore Old 1"
2,51.628,2,363,1086,"RFP","Airpore Old 2"
3,44.66,2,363,1086,"RFP","Airpore Old 3"
4,25.333,2,363,1086,"RFP","Airpore Medium 1"
5,63.178,2,363,1086,"RFP","Airpore Medium 2"
6,45.856,2,363,1086,"RFP","background"
1,5.762,1,364,1089,"GFP","Airpore Old 1"
2,6.225,1,364,1089,"GFP","Airpore Old 2"
3,8.441,1,364,1089,"GFP","Airpore Old 3"
4,3.602,1,364,1089,"GFP","Airpore Medium 1"
5,8.099,1,364,1089,"GFP","Airpore Medium 2"
6,6.692,1,364,1089,"GFP","background"
1,60.813,2,364,1089,"RFP","Airpore Old 1"
2,51.658,2,364,1089,"RFP","Airpore Old 2"
3,44.619,2,364,1089,"RFP","Airpore Old 3"
4,25.088,2,364,1089,"RFP","Airpore Medium 1"
5,64.086,2,364,1089,"RFP","Airpore Medium 2"
6,45.898,2,364,1089,"RFP","background"
1,5.68,1,365,1092,"GFP","Airpore Old 1"
2,6.2,1,365,1092,"GFP","Airpore Old 2"
3,8.334,1,365,1092,"GFP","Airpore Old 3"
4,3.884,1,365,1092,"GFP","Airpore Medium 1"
5,7.779,1,365,1092,"GFP","Airpore Medium 2"
6,6.599,1,365,1092,"GFP","background"
1,61.781,2,365,1092,"RFP","Airpore Old 1"
2,52.468,2,365,1092,"RFP","Airpore Old 2"
3,44.595,2,365,1092,"RFP","Airpore Old 3"
4,25.026,2,365,1092,"RFP","Airpore Medium 1"
5,63.358,2,365,1092,"RFP","Airpore Medium 2"
6,46.08,2,365,1092,"RFP","background"
1,5.612,1,366,1095,"GFP","Airpore Old 1"
2,6.151,1,366,1095,"GFP","Airpore Old 2"
3,8.334,1,366,1095,"GFP","Airpore Old 3"
4,3.763,1,366,1095,"GFP","Airpore Medium 1"
5,7.633,1,366,1095,"GFP","Airpore Medium 2"
6,6.729,1,366,1095,"GFP","background"
1,61.635,2,366,1095,"RFP","Airpore Old 1"
2,52.433,2,366,1095,"RFP","Airpore Old 2"
3,44.593,2,366,1095,"RFP","Airpore Old 3"
4,25.025,2,366,1095,"RFP","Airpore Medium 1"
5,64.109,2,366,1095,"RFP","Airpore Medium 2"
6,45.622,2,366,1095,"RFP","background"
1,5.629,1,367,1098,"GFP","Airpore Old 1"
2,6.377,1,367,1098,"GFP","Airpore Old 2"
3,8.38,1,367,1098,"GFP","Airpore Old 3"
4,3.663,1,367,1098,"GFP","Airpore Medium 1"
5,8.064,1,367,1098,"GFP","Airpore Medium 2"
6,6.646,1,367,1098,"GFP","background"
1,61.485,2,367,1098,"RFP","Airpore Old 1"
2,51.465,2,367,1098,"RFP","Airpore Old 2"
3,44.561,2,367,1098,"RFP","Airpore Old 3"
4,25.075,2,367,1098,"RFP","Airpore Medium 1"
5,64.111,2,367,1098,"RFP","Airpore Medium 2"
6,45.764,2,367,1098,"RFP","background"
1,5.434,1,368,1101,"GFP","Airpore Old 1"
2,6.206,1,368,1101,"GFP","Airpore Old 2"
3,8.24,1,368,1101,"GFP","Airpore Old 3"
4,3.722,1,368,1101,"GFP","Airpore Medium 1"
5,7.774,1,368,1101,"GFP","Airpore Medium 2"
6,6.66,1,368,1101,"GFP","background"
1,61.413,2,368,1101,"RFP","Airpore Old 1"
2,51.728,2,368,1101,"RFP","Airpore Old 2"
3,44.612,2,368,1101,"RFP","Airpore Old 3"
4,25.264,2,368,1101,"RFP","Airpore Medium 1"
5,64.305,2,368,1101,"RFP","Airpore Medium 2"
6,46.105,2,368,1101,"RFP","background"
1,5.74,1,369,1104,"GFP","Airpore Old 1"
2,6.153,1,369,1104,"GFP","Airpore Old 2"
3,8.296,1,369,1104,"GFP","Airpore Old 3"
4,3.763,1,369,1104,"GFP","Airpore Medium 1"
5,7.654,1,369,1104,"GFP","Airpore Medium 2"
6,6.649,1,369,1104,"GFP","background"
1,62.151,2,369,1104,"RFP","Airpore Old 1"
2,51.501,2,369,1104,"RFP","Airpore Old 2"
3,45.169,2,369,1104,"RFP","Airpore Old 3"
4,25.171,2,369,1104,"RFP","Airpore Medium 1"
5,64.176,2,369,1104,"RFP","Airpore Medium 2"
6,45.882,2,369,1104,"RFP","background"
1,5.647,1,370,1107,"GFP","Airpore Old 1"
2,6.137,1,370,1107,"GFP","Airpore Old 2"
3,8.206,1,370,1107,"GFP","Airpore Old 3"
4,3.759,1,370,1107,"GFP","Airpore Medium 1"
5,7.911,1,370,1107,"GFP","Airpore Medium 2"
6,6.634,1,370,1107,"GFP","background"
1,61.193,2,370,1107,"RFP","Airpore Old 1"
2,51.676,2,370,1107,"RFP","Airpore Old 2"
3,44.309,2,370,1107,"RFP","Airpore Old 3"
4,25.382,2,370,1107,"RFP","Airpore Medium 1"
5,64.051,2,370,1107,"RFP","Airpore Medium 2"
6,45.823,2,370,1107,"RFP","background"
1,5.574,1,371,1110,"GFP","Airpore Old 1"
2,6.375,1,371,1110,"GFP","Airpore Old 2"
3,8.324,1,371,1110,"GFP","Airpore Old 3"
4,3.822,1,371,1110,"GFP","Airpore Medium 1"
5,8.28,1,371,1110,"GFP","Airpore Medium 2"
6,6.653,1,371,1110,"GFP","background"
1,62.002,2,371,1110,"RFP","Airpore Old 1"
2,52.072,2,371,1110,"RFP","Airpore Old 2"
3,43.93,2,371,1110,"RFP","Airpore Old 3"
4,25.472,2,371,1110,"RFP","Airpore Medium 1"
5,64.031,2,371,1110,"RFP","Airpore Medium 2"
6,45.826,2,371,1110,"RFP","background"
1,5.739,1,372,1113,"GFP","Airpore Old 1"
2,6.14,1,372,1113,"GFP","Airpore Old 2"
3,8.404,1,372,1113,"GFP","Airpore Old 3"
4,3.718,1,372,1113,"GFP","Airpore Medium 1"
5,7.886,1,372,1113,"GFP","Airpore Medium 2"
6,6.58,1,372,1113,"GFP","background"
1,61.222,2,372,1113,"RFP","Airpore Old 1"
2,52.189,2,372,1113,"RFP","Airpore Old 2"
3,44.965,2,372,1113,"RFP","Airpore Old 3"
4,24.849,2,372,1113,"RFP","Airpore Medium 1"
5,63.592,2,372,1113,"RFP","Airpore Medium 2"
6,46.032,2,372,1113,"RFP","background"
1,5.714,1,373,1116,"GFP","Airpore Old 1"
2,6.35,1,373,1116,"GFP","Airpore Old 2"
3,8.211,1,373,1116,"GFP","Airpore Old 3"
4,3.794,1,373,1116,"GFP","Airpore Medium 1"
5,7.941,1,373,1116,"GFP","Airpore Medium 2"
6,6.586,1,373,1116,"GFP","background"
1,61.242,2,373,1116,"RFP","Airpore Old 1"
2,52.301,2,373,1116,"RFP","Airpore Old 2"
3,44.765,2,373,1116,"RFP","Airpore Old 3"
4,25.346,2,373,1116,"RFP","Airpore Medium 1"
5,63.529,2,373,1116,"RFP","Airpore Medium 2"
6,45.953,2,373,1116,"RFP","background"
1,5.478,1,374,1119,"GFP","Airpore Old 1"
2,6.247,1,374,1119,"GFP","Airpore Old 2"
3,8.383,1,374,1119,"GFP","Airpore Old 3"
4,3.745,1,374,1119,"GFP","Airpore Medium 1"
5,7.737,1,374,1119,"GFP","Airpore Medium 2"
6,6.602,1,374,1119,"GFP","background"
1,61.645,2,374,1119,"RFP","Airpore Old 1"
2,52.1,2,374,1119,"RFP","Airpore Old 2"
3,45.146,2,374,1119,"RFP","Airpore Old 3"
4,25.148,2,374,1119,"RFP","Airpore Medium 1"
5,63.885,2,374,1119,"RFP","Airpore Medium 2"
6,45.583,2,374,1119,"RFP","background"
1,5.575,1,375,1122,"GFP","Airpore Old 1"
2,6.363,1,375,1122,"GFP","Airpore Old 2"
3,8.155,1,375,1122,"GFP","Airpore Old 3"
4,3.876,1,375,1122,"GFP","Airpore Medium 1"
5,7.83,1,375,1122,"GFP","Airpore Medium 2"
6,6.638,1,375,1122,"GFP","background"
1,60.637,2,375,1122,"RFP","Airpore Old 1"
2,52.47,2,375,1122,"RFP","Airpore Old 2"
3,44.539,2,375,1122,"RFP","Airpore Old 3"
4,24.941,2,375,1122,"RFP","Airpore Medium 1"
5,63.662,2,375,1122,"RFP","Airpore Medium 2"
6,46.089,2,375,1122,"RFP","background"
1,5.642,1,376,1125,"GFP","Airpore Old 1"
2,6.483,1,376,1125,"GFP","Airpore Old 2"
3,8.4,1,376,1125,"GFP","Airpore Old 3"
4,3.871,1,376,1125,"GFP","Airpore Medium 1"
5,8.07,1,376,1125,"GFP","Airpore Medium 2"
6,6.685,1,376,1125,"GFP","background"
1,61.15,2,376,1125,"RFP","Airpore Old 1"
2,51.8,2,376,1125,"RFP","Airpore Old 2"
3,44.264,2,376,1125,"RFP","Airpore Old 3"
4,24.666,2,376,1125,"RFP","Airpore Medium 1"
5,63.697,2,376,1125,"RFP","Airpore Medium 2"
6,46.103,2,376,1125,"RFP","background"
1,5.619,1,377,1128,"GFP","Airpore Old 1"
2,6.166,1,377,1128,"GFP","Airpore Old 2"
3,8.389,1,377,1128,"GFP","Airpore Old 3"
4,3.7,1,377,1128,"GFP","Airpore Medium 1"
5,7.878,1,377,1128,"GFP","Airpore Medium 2"
6,6.624,1,377,1128,"GFP","background"
1,60.954,2,377,1128,"RFP","Airpore Old 1"
2,51.94,2,377,1128,"RFP","Airpore Old 2"
3,44.832,2,377,1128,"RFP","Airpore Old 3"
4,24.779,2,377,1128,"RFP","Airpore Medium 1"
5,64.216,2,377,1128,"RFP","Airpore Medium 2"
6,45.663,2,377,1128,"RFP","background"
1,5.575,1,378,1131,"GFP","Airpore Old 1"
2,6.204,1,378,1131,"GFP","Airpore Old 2"
3,8.412,1,378,1131,"GFP","Airpore Old 3"
4,3.87,1,378,1131,"GFP","Airpore Medium 1"
5,7.79,1,378,1131,"GFP","Airpore Medium 2"
6,6.669,1,378,1131,"GFP","background"
1,61.782,2,378,1131,"RFP","Airpore Old 1"
2,51.766,2,378,1131,"RFP","Airpore Old 2"
3,44.808,2,378,1131,"RFP","Airpore Old 3"
4,24.518,2,378,1131,"RFP","Airpore Medium 1"
5,63.742,2,378,1131,"RFP","Airpore Medium 2"
6,45.963,2,378,1131,"RFP","background"
1,5.53,1,379,1134,"GFP","Airpore Old 1"
2,6.154,1,379,1134,"GFP","Airpore Old 2"
3,8.168,1,379,1134,"GFP","Airpore Old 3"
4,3.711,1,379,1134,"GFP","Airpore Medium 1"
5,7.869,1,379,1134,"GFP","Airpore Medium 2"
6,6.595,1,379,1134,"GFP","background"
1,60.409,2,379,1134,"RFP","Airpore Old 1"
2,52.014,2,379,1134,"RFP","Airpore Old 2"
3,44.38,2,379,1134,"RFP","Airpore Old 3"
4,25.203,2,379,1134,"RFP","Airpore Medium 1"
5,63.543,2,379,1134,"RFP","Airpore Medium 2"
6,45.985,2,379,1134,"RFP","background"
1,5.701,1,380,1137,"GFP","Airpore Old 1"
2,6.08,1,380,1137,"GFP","Airpore Old 2"
3,8.309,1,380,1137,"GFP","Airpore Old 3"
4,3.719,1,380,1137,"GFP","Airpore Medium 1"
5,7.944,1,380,1137,"GFP","Airpore Medium 2"
6,6.59,1,380,1137,"GFP","background"
1,61.268,2,380,1137,"RFP","Airpore Old 1"
2,51.499,2,380,1137,"RFP","Airpore Old 2"
3,44.901,2,380,1137,"RFP","Airpore Old 3"
4,25.388,2,380,1137,"RFP","Airpore Medium 1"
5,64.706,2,380,1137,"RFP","Airpore Medium 2"
6,45.67,2,380,1137,"RFP","background"
1,5.666,1,381,1140,"GFP","Airpore Old 1"
2,6.261,1,381,1140,"GFP","Airpore Old 2"
3,8.184,1,381,1140,"GFP","Airpore Old 3"
4,3.664,1,381,1140,"GFP","Airpore Medium 1"
5,7.954,1,381,1140,"GFP","Airpore Medium 2"
6,6.622,1,381,1140,"GFP","background"
1,61.37,2,381,1140,"RFP","Airpore Old 1"
2,51.867,2,381,1140,"RFP","Airpore Old 2"
3,44.81,2,381,1140,"RFP","Airpore Old 3"
4,25.197,2,381,1140,"RFP","Airpore Medium 1"
5,64.019,2,381,1140,"RFP","Airpore Medium 2"
6,45.966,2,381,1140,"RFP","background"
1,5.464,1,382,1143,"GFP","Airpore Old 1"
2,6.247,1,382,1143,"GFP","Airpore Old 2"
3,8.433,1,382,1143,"GFP","Airpore Old 3"
4,3.584,1,382,1143,"GFP","Airpore Medium 1"
5,7.816,1,382,1143,"GFP","Airpore Medium 2"
6,6.682,1,382,1143,"GFP","background"
1,61.342,2,382,1143,"RFP","Airpore Old 1"
2,51.836,2,382,1143,"RFP","Airpore Old 2"
3,44.763,2,382,1143,"RFP","Airpore Old 3"
4,25.13,2,382,1143,"RFP","Airpore Medium 1"
5,63.645,2,382,1143,"RFP","Airpore Medium 2"
6,45.931,2,382,1143,"RFP","background"
1,5.913,1,383,1146,"GFP","Airpore Old 1"
2,6.164,1,383,1146,"GFP","Airpore Old 2"
3,8.213,1,383,1146,"GFP","Airpore Old 3"
4,3.765,1,383,1146,"GFP","Airpore Medium 1"
5,7.883,1,383,1146,"GFP","Airpore Medium 2"
6,6.56,1,383,1146,"GFP","background"
1,61.798,2,383,1146,"RFP","Airpore Old 1"
2,51.972,2,383,1146,"RFP","Airpore Old 2"
3,44.152,2,383,1146,"RFP","Airpore Old 3"
4,24.491,2,383,1146,"RFP","Airpore Medium 1"
5,63.824,2,383,1146,"RFP","Airpore Medium 2"
6,45.72,2,383,1146,"RFP","background"
1,5.687,1,384,1149,"GFP","Airpore Old 1"
2,6.125,1,384,1149,"GFP","Airpore Old 2"
3,8.41,1,384,1149,"GFP","Airpore Old 3"
4,3.558,1,384,1149,"GFP","Airpore Medium 1"
5,8.006,1,384,1149,"GFP","Airpore Medium 2"
6,6.662,1,384,1149,"GFP","background"
1,61.025,2,384,1149,"RFP","Airpore Old 1"
2,52.339,2,384,1149,"RFP","Airpore Old 2"
3,44.615,2,384,1149,"RFP","Airpore Old 3"
4,25.072,2,384,1149,"RFP","Airpore Medium 1"
5,64.432,2,384,1149,"RFP","Airpore Medium 2"
6,45.619,2,384,1149,"RFP","background"
1,5.75,1,385,1152,"GFP","Airpore Old 1"
2,6.289,1,385,1152,"GFP","Airpore Old 2"
3,8.3,1,385,1152,"GFP","Airpore Old 3"
4,3.766,1,385,1152,"GFP","Airpore Medium 1"
5,7.685,1,385,1152,"GFP","Airpore Medium 2"
6,6.536,1,385,1152,"GFP","background"
1,61.858,2,385,1152,"RFP","Airpore Old 1"
2,51.869,2,385,1152,"RFP","Airpore Old 2"
3,44.609,2,385,1152,"RFP","Airpore Old 3"
4,24.854,2,385,1152,"RFP","Airpore Medium 1"
5,63.642,2,385,1152,"RFP","Airpore Medium 2"
6,45.789,2,385,1152,"RFP","background"
1,5.692,1,386,1155,"GFP","Airpore Old 1"
2,6.18,1,386,1155,"GFP","Airpore Old 2"
3,8.222,1,386,1155,"GFP","Airpore Old 3"
4,3.661,1,386,1155,"GFP","Airpore Medium 1"
5,7.726,1,386,1155,"GFP","Airpore Medium 2"
6,6.632,1,386,1155,"GFP","background"
1,61.212,2,386,1155,"RFP","Airpore Old 1"
2,52.281,2,386,1155,"RFP","Airpore Old 2"
3,44.771,2,386,1155,"RFP","Airpore Old 3"
4,24.555,2,386,1155,"RFP","Airpore Medium 1"
5,63.986,2,386,1155,"RFP","Airpore Medium 2"
6,45.73,2,386,1155,"RFP","background"
1,5.436,1,387,1158,"GFP","Airpore Old 1"
2,6.18,1,387,1158,"GFP","Airpore Old 2"
3,8.398,1,387,1158,"GFP","Airpore Old 3"
4,3.664,1,387,1158,"GFP","Airpore Medium 1"
5,7.943,1,387,1158,"GFP","Airpore Medium 2"
6,6.622,1,387,1158,"GFP","background"
1,61.529,2,387,1158,"RFP","Airpore Old 1"
2,51.626,2,387,1158,"RFP","Airpore Old 2"
3,44.482,2,387,1158,"RFP","Airpore Old 3"
4,24.716,2,387,1158,"RFP","Airpore Medium 1"
5,63.87,2,387,1158,"RFP","Airpore Medium 2"
6,45.88,2,387,1158,"RFP","background"
1,5.627,1,388,1161,"GFP","Airpore Old 1"
2,6.361,1,388,1161,"GFP","Airpore Old 2"
3,8.078,1,388,1161,"GFP","Airpore Old 3"
4,3.585,1,388,1161,"GFP","Airpore Medium 1"
5,7.691,1,388,1161,"GFP","Airpore Medium 2"
6,6.593,1,388,1161,"GFP","background"
1,61.457,2,388,1161,"RFP","Airpore Old 1"
2,51.713,2,388,1161,"RFP","Airpore Old 2"
3,44.865,2,388,1161,"RFP","Airpore Old 3"
4,24.708,2,388,1161,"RFP","Airpore Medium 1"
5,63.799,2,388,1161,"RFP","Airpore Medium 2"
6,45.496,2,388,1161,"RFP","background"
1,5.741,1,389,1164,"GFP","Airpore Old 1"
2,6.159,1,389,1164,"GFP","Airpore Old 2"
3,8.169,1,389,1164,"GFP","Airpore Old 3"
4,3.746,1,389,1164,"GFP","Airpore Medium 1"
5,7.71,1,389,1164,"GFP","Airpore Medium 2"
6,6.616,1,389,1164,"GFP","background"
1,61.823,2,389,1164,"RFP","Airpore Old 1"
2,51.813,2,389,1164,"RFP","Airpore Old 2"
3,44.849,2,389,1164,"RFP","Airpore Old 3"
4,24.952,2,389,1164,"RFP","Airpore Medium 1"
5,63.859,2,389,1164,"RFP","Airpore Medium 2"
6,46.032,2,389,1164,"RFP","background"
1,5.377,1,390,1167,"GFP","Airpore Old 1"
2,6.454,1,390,1167,"GFP","Airpore Old 2"
3,8.114,1,390,1167,"GFP","Airpore Old 3"
4,3.649,1,390,1167,"GFP","Airpore Medium 1"
5,7.587,1,390,1167,"GFP","Airpore Medium 2"
6,6.48,1,390,1167,"GFP","background"
1,61.07,2,390,1167,"RFP","Airpore Old 1"
2,51.506,2,390,1167,"RFP","Airpore Old 2"
3,44.585,2,390,1167,"RFP","Airpore Old 3"
4,24.657,2,390,1167,"RFP","Airpore Medium 1"
5,64.471,2,390,1167,"RFP","Airpore Medium 2"
6,45.453,2,390,1167,"RFP","background"
1,5.383,1,391,1170,"GFP","Airpore Old 1"
2,6.197,1,391,1170,"GFP","Airpore Old 2"
3,8.219,1,391,1170,"GFP","Airpore Old 3"
4,3.622,1,391,1170,"GFP","Airpore Medium 1"
5,8.033,1,391,1170,"GFP","Airpore Medium 2"
6,6.584,1,391,1170,"GFP","background"
1,60.512,2,391,1170,"RFP","Airpore Old 1"
2,52.479,2,391,1170,"RFP","Airpore Old 2"
3,44.348,2,391,1170,"RFP","Airpore Old 3"
4,24.651,2,391,1170,"RFP","Airpore Medium 1"
5,63.695,2,391,1170,"RFP","Airpore Medium 2"
6,45.453,2,391,1170,"RFP","background"
1,5.752,1,392,1173,"GFP","Airpore Old 1"
2,5.98,1,392,1173,"GFP","Airpore Old 2"
3,8.099,1,392,1173,"GFP","Airpore Old 3"
4,3.735,1,392,1173,"GFP","Airpore Medium 1"
5,7.823,1,392,1173,"GFP","Airpore Medium 2"
6,6.545,1,392,1173,"GFP","background"
1,61.462,2,392,1173,"RFP","Airpore Old 1"
2,51.965,2,392,1173,"RFP","Airpore Old 2"
3,44.709,2,392,1173,"RFP","Airpore Old 3"
4,24.556,2,392,1173,"RFP","Airpore Medium 1"
5,63.622,2,392,1173,"RFP","Airpore Medium 2"
6,45.564,2,392,1173,"RFP","background"
1,5.475,1,393,1176,"GFP","Airpore Old 1"
2,6.325,1,393,1176,"GFP","Airpore Old 2"
3,8.357,1,393,1176,"GFP","Airpore Old 3"
4,3.676,1,393,1176,"GFP","Airpore Medium 1"
5,7.856,1,393,1176,"GFP","Airpore Medium 2"
6,6.478,1,393,1176,"GFP","background"
1,61.178,2,393,1176,"RFP","Airpore Old 1"
2,51.169,2,393,1176,"RFP","Airpore Old 2"
3,44.346,2,393,1176,"RFP","Airpore Old 3"
4,24.519,2,393,1176,"RFP","Airpore Medium 1"
5,64.061,2,393,1176,"RFP","Airpore Medium 2"
6,45.377,2,393,1176,"RFP","background"
1,5.466,1,394,1179,"GFP","Airpore Old 1"
2,6.258,1,394,1179,"GFP","Airpore Old 2"
3,8.091,1,394,1179,"GFP","Airpore Old 3"
4,3.743,1,394,1179,"GFP","Airpore Medium 1"
5,7.682,1,394,1179,"GFP","Airpore Medium 2"
6,6.499,1,394,1179,"GFP","background"
1,61.679,2,394,1179,"RFP","Airpore Old 1"
2,51.425,2,394,1179,"RFP","Airpore Old 2"
3,44.501,2,394,1179,"RFP","Airpore Old 3"
4,24.497,2,394,1179,"RFP","Airpore Medium 1"
5,62.944,2,394,1179,"RFP","Airpore Medium 2"
6,45.724,2,394,1179,"RFP","background"
1,5.516,1,395,1182,"GFP","Airpore Old 1"
2,6.128,1,395,1182,"GFP","Airpore Old 2"
3,8.205,1,395,1182,"GFP","Airpore Old 3"
4,3.533,1,395,1182,"GFP","Airpore Medium 1"
5,8.056,1,395,1182,"GFP","Airpore Medium 2"
6,6.5,1,395,1182,"GFP","background"
1,60.926,2,395,1182,"RFP","Airpore Old 1"
2,51.52,2,395,1182,"RFP","Airpore Old 2"
3,44.666,2,395,1182,"RFP","Airpore Old 3"
4,24.891,2,395,1182,"RFP","Airpore Medium 1"
5,64.096,2,395,1182,"RFP","Airpore Medium 2"
6,45.691,2,395,1182,"RFP","background"
1,5.541,1,396,1185,"GFP","Airpore Old 1"
2,6.208,1,396,1185,"GFP","Airpore Old 2"
3,8.117,1,396,1185,"GFP","Airpore Old 3"
